inventory_id,store_id,product_id,stock_level,last_updated
INV_016151,STR_011,PRD_0513,105,2026-07-06 11:38:32
INV_016152,STR_011,PRD_0514,44,2026-07-06 10:48:32
INV_016153,STR_011,PRD_0515,33,2026-07-06 10:08:32
INV_016154,STR_011,PRD_0516,87,2026-07-06 09:43:32
INV_016155,STR_011,PRD_0517,8,2026-07-06 07:49:32
INV_016156,STR_011,PRD_0518,45,2026-07-06 11:27:32
INV_016157,STR_011,PRD_0519,32,2026-07-06 09:34:32
INV_016158,STR_011,PRD_0520,19,2026-07-06 11:43:32
INV_016159,STR_011,PRD_0521,0,2026-07-06 07:09:32
INV_016160,STR_011,PRD_0522,34,2026-07-06 07:35:32
INV_016161,STR_011,PRD_0523,26,2026-07-06 11:29:32
INV_016162,STR_011,PRD_0524,15,2026-07-06 08:01:32
INV_016163,STR_011,PRD_0525,49,2026-07-06 09:09:32
INV_016164,STR_011,PRD_0526,45,2026-07-06 11:36:32
INV_016165,STR_011,PRD_0527,10,2026-07-06 10:56:32
INV_016166,STR_011,PRD_0529,18,2026-07-06 06:49:32
INV_016167,STR_011,PRD_0530,138,2026-07-06 09:56:32
INV_016168,STR_011,PRD_0531,12,2026-07-06 10:21:32
INV_016169,STR_011,PRD_0532,21,2026-07-06 10:18:32
INV_016170,STR_011,PRD_0534,5,2026-07-06 08:43:32
INV_016171,STR_011,PRD_0535,34,2026-07-06 08:44:32
INV_016172,STR_011,PRD_0537,42,2026-07-06 10:25:32
INV_016173,STR_011,PRD_0538,37,2026-07-06 09:48:32
INV_016174,STR_011,PRD_0539,12,2026-07-06 06:02:32
INV_016175,STR_011,PRD_0540,25,2026-07-06 11:14:32
INV_016176,STR_011,PRD_0542,48,2026-07-06 11:36:32
INV_016177,STR_011,PRD_0543,16,2026-07-06 07:41:32
INV_016178,STR_011,PRD_0544,113,2026-07-06 10:31:32
INV_016179,STR_011,PRD_0545,26,2026-07-06 11:15:32
INV_016180,STR_011,PRD_0546,43,2026-07-06 07:29:32
INV_016181,STR_011,PRD_0547,24,2026-07-06 08:05:32
INV_016182,STR_011,PRD_0548,31,2026-07-06 07:12:32
INV_016183,STR_011,PRD_0549,15,2026-07-06 08:27:32
INV_016184,STR_011,PRD_0550,37,2026-07-06 08:35:32
INV_016185,STR_011,PRD_0551,50,2026-07-06 09:07:32
INV_016186,STR_011,PRD_0552,35,2026-07-06 08:35:32
INV_016187,STR_011,PRD_0553,9,2026-07-06 08:40:32
INV_016188,STR_011,PRD_0554,14,2026-07-06 09:00:32
INV_016189,STR_011,PRD_0555,135,2026-07-06 07:42:32
INV_016190,STR_011,PRD_0556,138,2026-07-06 10:25:32
INV_016191,STR_011,PRD_0557,23,2026-07-06 09:38:32
INV_016192,STR_011,PRD_0558,13,2026-07-06 10:43:32
INV_016193,STR_011,PRD_0559,88,2026-07-06 09:05:32
INV_016194,STR_011,PRD_0560,52,2026-07-06 08:05:32
INV_016195,STR_011,PRD_0561,46,2026-07-06 08:59:32
INV_016196,STR_011,PRD_0562,0,2026-07-06 10:55:32
INV_016197,STR_011,PRD_0563,21,2026-07-06 06:37:32
INV_016198,STR_011,PRD_0564,116,2026-07-06 11:20:32
INV_016199,STR_011,PRD_0565,32,2026-07-06 11:24:32
INV_016200,STR_011,PRD_0566,37,2026-07-06 06:01:32
INV_016201,STR_011,PRD_0567,40,2026-07-06 11:37:32
INV_016202,STR_011,PRD_0569,0,2026-07-06 08:31:32
INV_016203,STR_011,PRD_0570,25,2026-07-06 09:32:32
INV_016204,STR_011,PRD_0571,65,2026-07-06 10:53:32
INV_016205,STR_011,PRD_0572,114,2026-07-06 07:12:32
INV_016206,STR_011,PRD_0573,41,2026-07-06 08:15:32
INV_016207,STR_011,PRD_0574,92,2026-07-06 08:36:32
INV_016208,STR_011,PRD_0575,15,2026-07-06 06:34:32
INV_016209,STR_011,PRD_0576,98,2026-07-06 11:29:32
INV_016210,STR_011,PRD_0577,39,2026-07-06 07:46:32
INV_016211,STR_011,PRD_0578,20,2026-07-06 08:30:32
INV_016212,STR_011,PRD_0579,22,2026-07-06 08:03:32
INV_016213,STR_011,PRD_0580,133,2026-07-06 08:39:32
INV_016214,STR_011,PRD_0581,37,2026-07-06 10:13:32
INV_016215,STR_011,PRD_0583,0,2026-07-06 08:20:32
INV_016216,STR_011,PRD_0584,74,2026-07-06 06:14:32
INV_016217,STR_011,PRD_0585,27,2026-07-06 06:27:32
INV_016218,STR_011,PRD_0586,25,2026-07-06 10:48:32
INV_016219,STR_011,PRD_0587,93,2026-07-06 07:35:32
INV_016220,STR_011,PRD_0589,24,2026-07-06 07:19:32
INV_016221,STR_011,PRD_0590,148,2026-07-06 08:07:32
INV_016222,STR_011,PRD_0591,69,2026-07-06 06:12:32
INV_016223,STR_011,PRD_0592,22,2026-07-06 08:41:32
INV_016224,STR_011,PRD_0593,34,2026-07-06 11:41:32
INV_016225,STR_011,PRD_0594,100,2026-07-06 06:14:32
INV_016226,STR_011,PRD_0595,16,2026-07-06 07:43:32
INV_016227,STR_011,PRD_0597,22,2026-07-06 08:43:32
INV_016228,STR_011,PRD_0598,48,2026-07-06 09:50:32
INV_016229,STR_011,PRD_0599,142,2026-07-06 07:49:32
INV_016230,STR_011,PRD_0600,124,2026-07-06 06:09:32
INV_016231,STR_011,PRD_0601,32,2026-07-06 06:30:32
INV_016232,STR_011,PRD_0602,118,2026-07-06 11:35:32
INV_016233,STR_011,PRD_0603,14,2026-07-06 07:22:32
INV_016234,STR_011,PRD_0604,131,2026-07-06 08:06:32
INV_016235,STR_011,PRD_0605,29,2026-07-06 11:20:32
INV_016236,STR_011,PRD_0606,0,2026-07-06 08:32:32
INV_016237,STR_011,PRD_0607,33,2026-07-06 11:17:32
INV_016238,STR_011,PRD_0609,83,2026-07-06 09:12:32
INV_016239,STR_011,PRD_0610,7,2026-07-06 07:59:32
INV_016240,STR_011,PRD_0611,70,2026-07-06 08:28:32
INV_016241,STR_011,PRD_0612,45,2026-07-06 11:36:32
INV_016242,STR_011,PRD_0613,93,2026-07-06 10:01:32
INV_016243,STR_011,PRD_0614,48,2026-07-06 07:11:32
INV_016244,STR_011,PRD_0615,150,2026-07-06 08:06:32
INV_016245,STR_011,PRD_0617,39,2026-07-06 09:02:32
INV_016246,STR_011,PRD_0618,105,2026-07-06 11:03:32
INV_016247,STR_011,PRD_0619,54,2026-07-06 10:39:32
INV_016248,STR_011,PRD_0620,6,2026-07-06 09:17:32
INV_016249,STR_011,PRD_0621,43,2026-07-06 07:17:32
INV_016250,STR_011,PRD_0622,14,2026-07-06 10:38:32
INV_016251,STR_011,PRD_0623,45,2026-07-06 08:00:32
INV_016252,STR_011,PRD_0624,6,2026-07-06 11:24:32
INV_016253,STR_011,PRD_0625,37,2026-07-06 08:25:32
INV_016254,STR_011,PRD_0626,50,2026-07-06 09:03:32
INV_016255,STR_011,PRD_0627,36,2026-07-06 08:00:32
INV_016256,STR_011,PRD_0628,8,2026-07-06 07:46:32
INV_016257,STR_011,PRD_0629,6,2026-07-06 10:39:32
INV_016258,STR_011,PRD_0630,31,2026-07-06 10:25:32
INV_016259,STR_011,PRD_0631,0,2026-07-06 11:47:32
INV_016260,STR_011,PRD_0632,11,2026-07-06 08:14:32
INV_016261,STR_011,PRD_0633,22,2026-07-06 09:10:32
INV_016262,STR_011,PRD_0634,44,2026-07-06 09:33:32
INV_016263,STR_011,PRD_0635,6,2026-07-06 06:37:32
INV_016264,STR_011,PRD_0636,67,2026-07-06 05:50:32
INV_016265,STR_011,PRD_0637,77,2026-07-06 11:48:32
INV_016266,STR_011,PRD_0638,27,2026-07-06 06:10:32
INV_016267,STR_011,PRD_0639,47,2026-07-06 11:49:32
INV_016268,STR_011,PRD_0640,21,2026-07-06 09:34:32
INV_016269,STR_011,PRD_0641,122,2026-07-06 06:56:32
INV_016270,STR_011,PRD_0642,18,2026-07-06 11:05:32
INV_016271,STR_011,PRD_0643,60,2026-07-06 07:08:32
INV_016272,STR_011,PRD_0644,19,2026-07-06 07:42:32
INV_016273,STR_011,PRD_0645,74,2026-07-06 09:50:32
INV_016274,STR_011,PRD_0648,108,2026-07-06 08:50:32
INV_016275,STR_011,PRD_0649,20,2026-07-06 06:29:32
INV_016276,STR_011,PRD_0650,8,2026-07-06 07:43:32
INV_016277,STR_011,PRD_0651,31,2026-07-06 10:38:32
INV_016278,STR_011,PRD_0652,133,2026-07-06 08:44:32
INV_016279,STR_011,PRD_0653,146,2026-07-06 07:45:32
INV_016280,STR_011,PRD_0654,105,2026-07-06 07:29:32
INV_016281,STR_011,PRD_0655,12,2026-07-06 08:04:32
INV_016282,STR_011,PRD_0656,41,2026-07-06 09:53:32
INV_016283,STR_011,PRD_0657,9,2026-07-06 06:35:32
INV_016284,STR_011,PRD_0658,128,2026-07-06 07:08:32
INV_016285,STR_011,PRD_0659,45,2026-07-06 09:45:32
INV_016286,STR_011,PRD_0660,18,2026-07-06 10:43:32
INV_016287,STR_011,PRD_0662,12,2026-07-06 10:16:32
INV_016288,STR_011,PRD_0663,140,2026-07-06 10:25:32
INV_016289,STR_011,PRD_0664,18,2026-07-06 10:14:32
INV_016290,STR_011,PRD_0665,0,2026-07-06 08:36:32
INV_016291,STR_011,PRD_0666,65,2026-07-06 10:26:32
INV_016292,STR_011,PRD_0668,7,2026-07-06 09:12:32
INV_016293,STR_011,PRD_0669,61,2026-07-06 11:05:32
INV_016294,STR_011,PRD_0670,115,2026-07-06 08:26:32
INV_016295,STR_011,PRD_0671,22,2026-07-06 06:34:32
INV_016296,STR_011,PRD_0672,70,2026-07-06 10:03:32
INV_016297,STR_011,PRD_0673,105,2026-07-06 08:26:32
INV_016298,STR_011,PRD_0674,8,2026-07-06 08:15:32
INV_016299,STR_011,PRD_0675,36,2026-07-06 11:47:32
INV_016300,STR_011,PRD_0676,40,2026-07-06 09:54:32
INV_016301,STR_011,PRD_0677,26,2026-07-06 06:29:32
INV_016302,STR_011,PRD_0678,11,2026-07-06 08:04:32
INV_016303,STR_011,PRD_0679,0,2026-07-06 06:47:32
INV_016304,STR_011,PRD_0680,59,2026-07-06 06:34:32
INV_016305,STR_011,PRD_0681,7,2026-07-06 10:30:32
INV_016306,STR_011,PRD_0682,37,2026-07-06 11:17:32
INV_016307,STR_011,PRD_0683,35,2026-07-06 11:47:32
INV_016308,STR_011,PRD_0684,9,2026-07-06 06:46:32
INV_016309,STR_011,PRD_0685,98,2026-07-06 08:24:32
INV_016310,STR_011,PRD_0686,39,2026-07-06 11:40:32
INV_016311,STR_011,PRD_0687,81,2026-07-06 09:35:32
INV_016312,STR_011,PRD_0689,53,2026-07-06 11:48:32
INV_016313,STR_011,PRD_0690,0,2026-07-06 08:09:32
INV_016314,STR_011,PRD_0691,0,2026-07-06 06:37:32
INV_016315,STR_011,PRD_0692,8,2026-07-06 09:49:32
INV_016316,STR_011,PRD_0693,120,2026-07-06 09:54:32
INV_016317,STR_011,PRD_0694,141,2026-07-06 10:28:32
INV_016318,STR_011,PRD_0695,23,2026-07-06 10:17:32
INV_016319,STR_011,PRD_0696,124,2026-07-06 10:33:32
INV_016320,STR_011,PRD_0697,5,2026-07-06 08:33:32
INV_016321,STR_011,PRD_0698,122,2026-07-06 07:18:32
INV_016322,STR_011,PRD_0699,58,2026-07-06 11:40:32
INV_016323,STR_011,PRD_0700,11,2026-07-06 08:03:32
INV_016324,STR_011,PRD_0702,5,2026-07-06 09:46:32
INV_016325,STR_011,PRD_0703,0,2026-07-06 07:52:32
INV_016326,STR_011,PRD_0704,102,2026-07-06 05:59:32
INV_016327,STR_011,PRD_0705,94,2026-07-06 07:05:32
INV_016328,STR_011,PRD_0706,68,2026-07-06 05:49:32
INV_016329,STR_011,PRD_0707,10,2026-07-06 07:06:32
INV_016330,STR_011,PRD_0708,49,2026-07-06 11:34:32
INV_016331,STR_011,PRD_0709,17,2026-07-06 06:38:32
INV_016332,STR_011,PRD_0710,29,2026-07-06 11:10:32
INV_016333,STR_011,PRD_0711,101,2026-07-06 08:55:32
INV_016334,STR_011,PRD_0712,22,2026-07-06 11:22:32
INV_016335,STR_011,PRD_0713,13,2026-07-06 11:31:32
INV_016336,STR_011,PRD_0714,7,2026-07-06 10:03:32
INV_016337,STR_011,PRD_0715,29,2026-07-06 11:12:32
INV_016338,STR_011,PRD_0716,6,2026-07-06 10:27:32
INV_016339,STR_011,PRD_0717,24,2026-07-06 08:58:32
INV_016340,STR_011,PRD_0719,0,2026-07-06 11:13:32
INV_016341,STR_011,PRD_0720,48,2026-07-06 08:58:32
INV_016342,STR_011,PRD_0721,39,2026-07-06 06:24:32
INV_016343,STR_011,PRD_0722,69,2026-07-06 11:32:32
INV_016344,STR_011,PRD_0723,24,2026-07-06 10:25:32
INV_016345,STR_011,PRD_0725,15,2026-07-06 09:31:32
INV_016346,STR_011,PRD_0726,36,2026-07-06 07:32:32
INV_016347,STR_011,PRD_0727,32,2026-07-06 07:02:32
INV_016348,STR_011,PRD_0728,32,2026-07-06 09:42:32
INV_016349,STR_011,PRD_0729,11,2026-07-06 06:02:32
INV_016350,STR_011,PRD_0730,28,2026-07-06 09:39:32
INV_016351,STR_011,PRD_0731,149,2026-07-06 07:44:32
INV_016352,STR_011,PRD_0732,23,2026-07-06 10:47:32
INV_016353,STR_011,PRD_0734,106,2026-07-06 10:41:32
INV_016354,STR_011,PRD_0735,13,2026-07-06 10:05:32
INV_016355,STR_011,PRD_0736,20,2026-07-06 10:23:32
INV_016356,STR_011,PRD_0737,22,2026-07-06 07:06:32
INV_016357,STR_011,PRD_0738,6,2026-07-06 09:26:32
INV_016358,STR_011,PRD_0739,24,2026-07-06 11:11:32
INV_016359,STR_011,PRD_0740,82,2026-07-06 07:56:32
INV_016360,STR_011,PRD_0741,30,2026-07-06 07:18:32
INV_016361,STR_011,PRD_0742,33,2026-07-06 06:58:32
INV_016362,STR_011,PRD_0743,136,2026-07-06 11:47:32
INV_016363,STR_011,PRD_0744,51,2026-07-06 08:42:32
INV_016364,STR_011,PRD_0745,144,2026-07-06 09:28:32
INV_016365,STR_011,PRD_0746,20,2026-07-06 05:54:32
INV_016366,STR_011,PRD_0747,128,2026-07-06 09:08:32
INV_016367,STR_011,PRD_0748,21,2026-07-06 09:03:32
INV_016368,STR_011,PRD_0749,108,2026-07-06 07:37:32
INV_016369,STR_011,PRD_0750,22,2026-07-06 10:36:32
INV_016370,STR_011,PRD_0751,46,2026-07-06 11:08:32
INV_016371,STR_011,PRD_0752,50,2026-07-06 09:30:32
INV_016372,STR_011,PRD_0753,17,2026-07-06 07:41:32
INV_016373,STR_011,PRD_0754,30,2026-07-06 11:37:32
INV_016374,STR_011,PRD_0755,133,2026-07-06 07:47:32
INV_016375,STR_011,PRD_0756,106,2026-07-06 08:04:32
INV_016376,STR_011,PRD_0757,17,2026-07-06 07:49:32
INV_016377,STR_011,PRD_0758,31,2026-07-06 09:15:32
INV_016378,STR_011,PRD_0759,46,2026-07-06 10:00:32
INV_016379,STR_011,PRD_0760,16,2026-07-06 10:20:32
INV_016380,STR_011,PRD_0761,131,2026-07-06 07:38:32
INV_016381,STR_011,PRD_0762,46,2026-07-06 06:15:32
INV_016382,STR_011,PRD_0763,40,2026-07-06 06:45:32
INV_016383,STR_011,PRD_0764,0,2026-07-06 07:53:32
INV_016384,STR_011,PRD_0765,34,2026-07-06 09:34:32
INV_016385,STR_011,PRD_0766,92,2026-07-06 11:01:32
INV_016386,STR_011,PRD_0767,148,2026-07-06 08:36:32
INV_016387,STR_011,PRD_0768,18,2026-07-06 06:37:32
INV_016388,STR_011,PRD_0769,84,2026-07-06 10:47:32
INV_016389,STR_011,PRD_0770,5,2026-07-06 10:17:32
INV_016390,STR_011,PRD_0771,37,2026-07-06 07:23:32
INV_016391,STR_011,PRD_0772,62,2026-07-06 10:56:32
INV_016392,STR_011,PRD_0773,60,2026-07-06 09:09:32
INV_016393,STR_011,PRD_0774,41,2026-07-06 06:14:32
INV_016394,STR_011,PRD_0775,10,2026-07-06 09:54:32
INV_016395,STR_011,PRD_0776,46,2026-07-06 09:24:32
INV_016396,STR_011,PRD_0777,48,2026-07-06 10:11:32
INV_016397,STR_011,PRD_0778,31,2026-07-06 10:02:32
INV_016398,STR_011,PRD_0779,109,2026-07-06 07:14:32
INV_016399,STR_011,PRD_0780,22,2026-07-06 11:18:32
INV_016400,STR_011,PRD_0781,90,2026-07-06 10:54:32
INV_016401,STR_011,PRD_0782,14,2026-07-06 11:48:32
INV_016402,STR_011,PRD_0783,124,2026-07-06 10:35:32
INV_016403,STR_011,PRD_0784,11,2026-07-06 10:13:32
INV_016404,STR_011,PRD_0785,9,2026-07-06 06:22:32
INV_016405,STR_011,PRD_0786,38,2026-07-06 10:24:32
INV_016406,STR_011,PRD_0787,92,2026-07-06 10:17:32
INV_016407,STR_011,PRD_0788,40,2026-07-06 06:53:32
INV_016408,STR_011,PRD_0789,19,2026-07-06 10:46:32
INV_016409,STR_011,PRD_0790,24,2026-07-06 07:54:32
INV_016410,STR_011,PRD_0791,50,2026-07-06 07:27:32
INV_016411,STR_011,PRD_0792,146,2026-07-06 09:16:32
INV_016412,STR_011,PRD_0793,47,2026-07-06 07:24:32
INV_016413,STR_011,PRD_0794,43,2026-07-06 06:08:32
INV_016414,STR_011,PRD_0795,40,2026-07-06 07:21:32
INV_016415,STR_011,PRD_0796,112,2026-07-06 06:50:32
INV_016416,STR_011,PRD_0797,10,2026-07-06 07:28:32
INV_016417,STR_011,PRD_0798,0,2026-07-06 11:44:32
INV_016418,STR_011,PRD_0799,26,2026-07-06 08:42:32
INV_016419,STR_011,PRD_0800,73,2026-07-06 11:17:32
INV_016420,STR_011,PRD_0802,141,2026-07-06 08:26:32
INV_016421,STR_011,PRD_0803,9,2026-07-06 07:21:32
INV_016422,STR_011,PRD_0804,47,2026-07-06 07:10:32
INV_016423,STR_011,PRD_0805,90,2026-07-06 08:25:32
INV_016424,STR_011,PRD_0806,107,2026-07-06 07:20:32
INV_016425,STR_011,PRD_0807,32,2026-07-06 06:02:32
INV_016426,STR_011,PRD_0808,12,2026-07-06 10:42:32
INV_016427,STR_011,PRD_0809,133,2026-07-06 06:46:32
INV_016428,STR_011,PRD_0810,19,2026-07-06 08:40:32
INV_016429,STR_011,PRD_0811,47,2026-07-06 10:18:32
INV_016430,STR_011,PRD_0812,69,2026-07-06 10:06:32
INV_016431,STR_011,PRD_0813,20,2026-07-06 09:18:32
INV_016432,STR_011,PRD_0814,84,2026-07-06 10:22:32
INV_016433,STR_011,PRD_0815,16,2026-07-06 06:33:32
INV_016434,STR_011,PRD_0816,30,2026-07-06 09:11:32
INV_016435,STR_011,PRD_0817,17,2026-07-06 05:56:32
INV_016436,STR_011,PRD_0818,12,2026-07-06 08:17:32
INV_016437,STR_011,PRD_0819,34,2026-07-06 07:58:32
INV_016438,STR_011,PRD_0820,33,2026-07-06 07:04:32
INV_016439,STR_011,PRD_0821,126,2026-07-06 05:54:32
INV_016440,STR_011,PRD_0822,108,2026-07-06 07:07:32
INV_016441,STR_011,PRD_0823,36,2026-07-06 07:48:32
INV_016442,STR_011,PRD_0824,144,2026-07-06 09:17:32
INV_016443,STR_011,PRD_0825,34,2026-07-06 06:54:32
INV_016444,STR_011,PRD_0826,32,2026-07-06 08:42:32
INV_016445,STR_011,PRD_0827,6,2026-07-06 10:40:32
INV_016446,STR_011,PRD_0828,127,2026-07-06 07:57:32
INV_016447,STR_011,PRD_0829,8,2026-07-06 11:03:32
INV_016448,STR_011,PRD_0830,8,2026-07-06 07:03:32
INV_016449,STR_011,PRD_0831,53,2026-07-06 07:52:32
INV_016450,STR_011,PRD_0832,14,2026-07-06 08:02:32
INV_016451,STR_011,PRD_0833,50,2026-07-06 10:16:32
INV_016452,STR_011,PRD_0834,64,2026-07-06 11:46:32
INV_016453,STR_011,PRD_0835,35,2026-07-06 09:13:32
INV_016454,STR_011,PRD_0837,44,2026-07-06 11:13:32
INV_016455,STR_011,PRD_0838,6,2026-07-06 06:16:32
INV_016456,STR_011,PRD_0839,8,2026-07-06 06:08:32
INV_016457,STR_011,PRD_0840,30,2026-07-06 11:11:32
INV_016458,STR_011,PRD_0841,0,2026-07-06 06:29:32
INV_016459,STR_011,PRD_0842,19,2026-07-06 07:17:32
INV_016460,STR_011,PRD_0843,47,2026-07-06 05:56:32
INV_016461,STR_011,PRD_0844,114,2026-07-06 07:09:32
INV_016462,STR_011,PRD_0845,62,2026-07-06 09:28:32
INV_016463,STR_011,PRD_0846,36,2026-07-06 09:08:32
INV_016464,STR_011,PRD_0847,14,2026-07-06 06:45:32
INV_016465,STR_011,PRD_0848,35,2026-07-06 10:18:32
INV_016466,STR_011,PRD_0849,26,2026-07-06 09:50:32
INV_016467,STR_011,PRD_0850,139,2026-07-06 09:01:32
INV_016468,STR_011,PRD_0851,120,2026-07-06 07:38:32
INV_016469,STR_011,PRD_0852,5,2026-07-06 07:32:32
INV_016470,STR_011,PRD_0853,71,2026-07-06 10:09:32
INV_016471,STR_011,PRD_0854,21,2026-07-06 06:11:32
INV_016472,STR_011,PRD_0855,9,2026-07-06 09:06:32
INV_016473,STR_011,PRD_0856,5,2026-07-06 11:19:32
INV_016474,STR_011,PRD_0857,61,2026-07-06 06:37:32
INV_016475,STR_011,PRD_0858,15,2026-07-06 08:09:32
INV_016476,STR_011,PRD_0859,83,2026-07-06 07:28:32
INV_016477,STR_011,PRD_0860,89,2026-07-06 09:55:32
INV_016478,STR_011,PRD_0861,21,2026-07-06 09:21:32
INV_016479,STR_011,PRD_0862,146,2026-07-06 10:39:32
INV_016480,STR_011,PRD_0863,71,2026-07-06 08:46:32
INV_016481,STR_011,PRD_0864,10,2026-07-06 11:07:32
INV_016482,STR_011,PRD_0865,35,2026-07-06 10:08:32
INV_016483,STR_011,PRD_0866,70,2026-07-06 08:07:32
INV_016484,STR_011,PRD_0867,89,2026-07-06 10:23:32
INV_016485,STR_011,PRD_0868,48,2026-07-06 10:53:32
INV_016486,STR_011,PRD_0869,126,2026-07-06 08:12:32
INV_016487,STR_011,PRD_0870,27,2026-07-06 08:18:32
INV_016488,STR_011,PRD_0871,34,2026-07-06 08:46:32
INV_016489,STR_011,PRD_0872,103,2026-07-06 10:28:32
INV_016490,STR_011,PRD_0873,44,2026-07-06 11:14:32
INV_016491,STR_011,PRD_0874,33,2026-07-06 06:41:32
INV_016492,STR_011,PRD_0875,29,2026-07-06 07:23:32
INV_016493,STR_011,PRD_0877,0,2026-07-06 08:38:32
INV_016494,STR_011,PRD_0878,26,2026-07-06 11:43:32
INV_016495,STR_011,PRD_0879,144,2026-07-06 07:55:32
INV_016496,STR_011,PRD_0880,105,2026-07-06 11:33:32
INV_016497,STR_011,PRD_0881,48,2026-07-06 07:30:32
INV_016498,STR_011,PRD_0882,32,2026-07-06 09:03:32
INV_016499,STR_011,PRD_0883,130,2026-07-06 11:27:32
INV_016500,STR_011,PRD_0884,6,2026-07-06 11:47:32
INV_016501,STR_011,PRD_0885,35,2026-07-06 06:05:32
INV_016502,STR_011,PRD_0886,52,2026-07-06 06:13:32
INV_016503,STR_011,PRD_0887,125,2026-07-06 06:03:32
INV_016504,STR_011,PRD_0888,124,2026-07-06 06:57:32
INV_016505,STR_011,PRD_0889,30,2026-07-06 07:42:32
INV_016506,STR_011,PRD_0890,52,2026-07-06 08:46:32
INV_016507,STR_011,PRD_0891,11,2026-07-06 06:51:32
INV_016508,STR_011,PRD_0892,135,2026-07-06 06:35:32
INV_016509,STR_011,PRD_0893,141,2026-07-06 08:56:32
INV_016510,STR_011,PRD_0894,32,2026-07-06 09:50:32
INV_016511,STR_011,PRD_0895,80,2026-07-06 07:31:32
INV_016512,STR_011,PRD_0896,29,2026-07-06 06:13:32
INV_016513,STR_011,PRD_0897,33,2026-07-06 06:45:32
INV_016514,STR_011,PRD_0898,68,2026-07-06 08:36:32
INV_016515,STR_011,PRD_0899,13,2026-07-06 07:42:32
INV_016516,STR_011,PRD_0900,80,2026-07-06 10:55:32
INV_016517,STR_011,PRD_0901,32,2026-07-06 09:46:32
INV_016518,STR_011,PRD_0902,19,2026-07-06 07:42:32
INV_016519,STR_011,PRD_0903,49,2026-07-06 08:33:32
INV_016520,STR_011,PRD_0904,115,2026-07-06 10:35:32
INV_016521,STR_011,PRD_0905,6,2026-07-06 09:29:32
INV_016522,STR_011,PRD_0906,8,2026-07-06 11:33:32
INV_016523,STR_011,PRD_0907,85,2026-07-06 09:40:32
INV_016524,STR_011,PRD_0908,85,2026-07-06 07:22:32
INV_016525,STR_011,PRD_0910,46,2026-07-06 11:22:32
INV_016526,STR_011,PRD_0912,107,2026-07-06 11:37:32
INV_016527,STR_011,PRD_0913,43,2026-07-06 09:43:32
INV_016528,STR_011,PRD_0914,22,2026-07-06 10:36:32
INV_016529,STR_011,PRD_0915,148,2026-07-06 07:59:32
INV_016530,STR_011,PRD_0916,27,2026-07-06 06:10:32
INV_016531,STR_011,PRD_0917,142,2026-07-06 11:09:32
INV_016532,STR_011,PRD_0918,65,2026-07-06 08:23:32
INV_016533,STR_011,PRD_0920,0,2026-07-06 07:51:32
INV_016534,STR_011,PRD_0921,93,2026-07-06 08:45:32
INV_016535,STR_011,PRD_0922,24,2026-07-06 10:42:32
INV_016536,STR_011,PRD_0924,31,2026-07-06 07:30:32
INV_016537,STR_011,PRD_0925,20,2026-07-06 11:38:32
INV_016538,STR_011,PRD_0926,48,2026-07-06 09:24:32
INV_016539,STR_011,PRD_0928,138,2026-07-06 07:58:32
INV_016540,STR_011,PRD_0929,40,2026-07-06 11:22:32
INV_016541,STR_011,PRD_0930,144,2026-07-06 07:39:32
INV_016542,STR_011,PRD_0931,146,2026-07-06 09:36:32
INV_016543,STR_011,PRD_0932,30,2026-07-06 10:00:32
INV_016544,STR_011,PRD_0933,10,2026-07-06 07:43:32
INV_016545,STR_011,PRD_0935,32,2026-07-06 07:12:32
INV_016546,STR_011,PRD_0936,17,2026-07-06 05:57:32
INV_016547,STR_011,PRD_0937,66,2026-07-06 07:31:32
INV_016548,STR_011,PRD_0938,18,2026-07-06 07:15:32
INV_016549,STR_011,PRD_0939,0,2026-07-06 10:42:32
INV_016550,STR_011,PRD_0940,5,2026-07-06 06:00:32
INV_016551,STR_011,PRD_0941,21,2026-07-06 10:27:32
INV_016552,STR_011,PRD_0942,28,2026-07-06 11:40:32
INV_016553,STR_011,PRD_0943,77,2026-07-06 06:52:32
INV_016554,STR_011,PRD_0944,11,2026-07-06 10:46:32
INV_016555,STR_011,PRD_0945,0,2026-07-06 08:45:32
INV_016556,STR_011,PRD_0946,21,2026-07-06 07:26:32
INV_016557,STR_011,PRD_0947,26,2026-07-06 05:57:32
INV_016558,STR_011,PRD_0948,70,2026-07-06 09:33:32
INV_016559,STR_011,PRD_0949,146,2026-07-06 07:40:32
INV_016560,STR_011,PRD_0950,6,2026-07-06 08:35:32
INV_016561,STR_011,PRD_0951,36,2026-07-06 10:24:32
INV_016562,STR_011,PRD_0952,63,2026-07-06 09:33:32
INV_016563,STR_011,PRD_0953,38,2026-07-06 11:04:32
INV_016564,STR_011,PRD_0954,37,2026-07-06 08:48:32
INV_016565,STR_011,PRD_0955,29,2026-07-06 10:31:32
INV_016566,STR_011,PRD_0956,58,2026-07-06 07:43:32
INV_016567,STR_011,PRD_0957,48,2026-07-06 08:14:32
INV_016568,STR_011,PRD_0958,19,2026-07-06 09:38:32
INV_016569,STR_011,PRD_0959,83,2026-07-06 07:26:32
INV_016570,STR_011,PRD_0960,38,2026-07-06 06:21:32
INV_016571,STR_011,PRD_0961,115,2026-07-06 05:54:32
INV_016572,STR_011,PRD_0962,36,2026-07-06 09:08:32
INV_016573,STR_011,PRD_0964,6,2026-07-06 11:23:32
