product_id,product_name,description,category,brand,unit_price,sku,is_active
PRD_0707,Contemporary Linen Shoe Rack,A premium quality contemporary shoe rack crafted from durable linen. Designed by Box & Bin.,Storage & Organization,Box & Bin,57.69,BOX-STO-SHO-LPY8,True
PRD_0708,Industrial Glass Dining Chair,A premium quality industrial dining chair crafted from durable glass. Designed by SleekSteel.,Furniture,SleekSteel,216.06,SLE-FUR-DIN-A8V4,True
PRD_0709,Artisan Marble Pendant Light,A premium quality artisan pendant light crafted from durable marble. Designed by Edison & Co..,Lighting,Edison & Co.,140.02,EDI-LIG-PEN-XZ6Y,True
PRD_0710,Classic Ceramic Ceramic Vase,A premium quality classic ceramic vase crafted from durable ceramic. Designed by Terra Clay.,Decor,Terra Clay,73.69,TER-DEC-CER-O9JD,True
PRD_0711,Minimalist Steel Duvet Cover Set,A premium quality minimalist duvet cover set crafted from durable steel. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,187.38,LOO-BED-DUV-W51O,True
PRD_0712,Classic Glass Dinnerware Set,A premium quality classic dinnerware set crafted from durable glass. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,132.59,IRO-KIT-DIN-4Z53,True
PRD_0713,Contemporary Oak Fabric Closet Organizer,A premium quality contemporary fabric closet organizer crafted from durable oak. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,23.78,ACM-STO-FAB-0TLZ,True
PRD_0714,Rustic Wool Armchair,A premium quality rustic armchair crafted from durable wool. Designed by Heritage Oak.,Furniture,Heritage Oak,505.96,HER-FUR-ARM-EOWL,True
PRD_0715,Artisan Bamboo Table Lamp,A premium quality artisan table lamp crafted from durable bamboo. Designed by Edison & Co..,Lighting,Edison & Co.,146.06,EDI-LIG-TAB-314Y,True
PRD_0716,Classic Glass Scented Candle,A premium quality classic scented candle crafted from durable glass. Designed by Elegance Decor.,Decor,Elegance Decor,13.73,ELE-DEC-SCE-Y32H,True
PRD_0717,Bohemian Ceramic Duvet Cover Set,A premium quality bohemian duvet cover set crafted from durable ceramic. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,83.67,CLO-BED-DUV-87XW,True
PRD_0718,Artisan Marble Wine Glass Set,A premium quality artisan wine glass set crafted from durable marble. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,70.37,IRO-KIT-WIN-BWVF,False
PRD_0719,Vintage Oak Woven Storage Basket,A premium quality vintage woven storage basket crafted from durable oak. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,35.15,SPA-STO-WOV-P7QY,True
PRD_0720,Artisan Marble Coffee Table,A premium quality artisan coffee table crafted from durable marble. Designed by SleekSteel.,Furniture,SleekSteel,361.26,SLE-FUR-COF-NPHH,True
PRD_0721,Artisan Ceramic Desk Lamp,A premium quality artisan desk lamp crafted from durable ceramic. Designed by Lumina Design.,Lighting,Lumina Design,41.55,LUM-LIG-DES-FKJW,True
PRD_0722,Vintage Wool Scented Candle,A premium quality vintage scented candle crafted from durable wool. Designed by Minimalist Home.,Decor,Minimalist Home,9.89,MIN-DEC-SCE-Q59O,True
PRD_0723,Bohemian Brass Bath Towel Set,A premium quality bohemian bath towel set crafted from durable brass. Designed by CozyNest.,Bed & Bath,CozyNest,21.8,COZ-BED-BAT-UB7Q,True
PRD_0724,Vintage Walnut Ceramic Serving Bowl,A premium quality vintage ceramic serving bowl crafted from durable walnut. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,21.64,ACM-KIT-CER-WKON,False
PRD_0725,Modernist Brass Stackable Plastic Bin Set,A premium quality modernist stackable plastic bin set crafted from durable brass. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,21.89,SPA-STO-STA-S75E,True
PRD_0726,Bohemian Teak Wardrobe,A premium quality bohemian wardrobe crafted from durable teak. Designed by SleekSteel.,Furniture,SleekSteel,484.37,SLE-FUR-WAR-BE54,True
PRD_0727,Minimalist Marble Wall Sconce,A premium quality minimalist wall sconce crafted from durable marble. Designed by Edison & Co..,Lighting,Edison & Co.,103.81,EDI-LIG-WAL-7SPF,True
PRD_0728,Rustic Bamboo Wall Clock,A premium quality rustic wall clock crafted from durable bamboo. Designed by Minimalist Home.,Decor,Minimalist Home,18.99,MIN-DEC-WAL-FIBJ,True
PRD_0729,Nordic Glass Bath Towel Set,A premium quality nordic bath towel set crafted from durable glass. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,40.96,LOO-BED-BAT-9UQE,True
PRD_0730,Nordic Linen Cookware Set,A premium quality nordic cookware set crafted from durable linen. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,145.19,ACM-KIT-COO-K403,True
PRD_0731,Artisan Brass Stackable Plastic Bin Set,A premium quality artisan stackable plastic bin set crafted from durable brass. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,31.99,SPA-STO-STA-UOC1,True
PRD_0732,Modernist Marble Desk,A premium quality modernist desk crafted from durable marble. Designed by Acme Living.,Furniture,Acme Living,309.2,ACM-FUR-DES-V84F,True
PRD_0733,Classic Glass Desk Lamp,A premium quality classic desk lamp crafted from durable glass. Designed by Edison & Co..,Lighting,Edison & Co.,77.09,EDI-LIG-DES-VA8X,False
PRD_0734,Vintage Teak Scented Candle,A premium quality vintage scented candle crafted from durable teak. Designed by Elegance Decor.,Decor,Elegance Decor,26.99,ELE-DEC-SCE-2K20,True
PRD_0735,Bohemian Oak Shower Curtain,A premium quality bohemian shower curtain crafted from durable oak. Designed by CozyNest.,Bed & Bath,CozyNest,17.65,COZ-BED-SHO-I1OA,True
PRD_0736,Bohemian Marble Wine Glass Set,A premium quality bohemian wine glass set crafted from durable marble. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,63.92,IRO-KIT-WIN-XERP,True
PRD_0737,Vintage Teak Fabric Closet Organizer,A premium quality vintage fabric closet organizer crafted from durable teak. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,30.63,ACM-STO-FAB-3SR5,True
PRD_0738,Vintage Ceramic Sideboard,A premium quality vintage sideboard crafted from durable ceramic. Designed by Acme Living.,Furniture,Acme Living,653.89,ACM-FUR-SID-3WPP,True
PRD_0739,Classic Wool Floor Lamp,A premium quality classic floor lamp crafted from durable wool. Designed by Lumina Design.,Lighting,Lumina Design,179.52,LUM-LIG-FLO-Z7SX,True
PRD_0740,Bohemian Oak Wall Clock,A premium quality bohemian wall clock crafted from durable oak. Designed by Minimalist Home.,Decor,Minimalist Home,37.53,MIN-DEC-WAL-9YKI,True
PRD_0741,Modernist Bamboo Shower Curtain,A premium quality modernist shower curtain crafted from durable bamboo. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,37.52,LOO-BED-SHO-SSOQ,True
PRD_0742,Industrial Marble Cutlery Set,A premium quality industrial cutlery set crafted from durable marble. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,39.81,IRO-KIT-CUT-SEXG,True
PRD_0743,Modernist Oak Shoe Rack,A premium quality modernist shoe rack crafted from durable oak. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,54.45,ACM-STO-SHO-KVQY,True
PRD_0744,Industrial Teak Bookshelf,A premium quality industrial bookshelf crafted from durable teak. Designed by Nordic Craft.,Furniture,Nordic Craft,139.23,NOR-FUR-BOO-0V5D,True
PRD_0745,Bohemian Oak Pendant Light,A premium quality bohemian pendant light crafted from durable oak. Designed by Lumina Design.,Lighting,Lumina Design,84.65,LUM-LIG-PEN-RY58,True
PRD_0746,Minimalist Brass Wall Clock,A premium quality minimalist wall clock crafted from durable brass. Designed by Artisan Weave.,Decor,Artisan Weave,66.8,ART-DEC-WAL-8Y2D,True
PRD_0747,Nordic Walnut Duvet Cover Set,A premium quality nordic duvet cover set crafted from durable walnut. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,195.58,CLO-BED-DUV-4HXX,True
PRD_0748,Contemporary Steel Wood Cutting Board,A premium quality contemporary wood cutting board crafted from durable steel. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,28.54,ACM-KIT-WOO-QRAF,True
PRD_0749,Classic Glass Shoe Rack,A premium quality classic shoe rack crafted from durable glass. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,53.69,SPA-STO-SHO-VHU4,True
PRD_0750,Nordic Wool Sofa,A premium quality nordic sofa crafted from durable wool. Designed by Heritage Oak.,Furniture,Heritage Oak,1772.31,HER-FUR-SOF-40VT,True
PRD_0751,Bohemian Glass Wall Sconce,A premium quality bohemian wall sconce crafted from durable glass. Designed by Edison & Co..,Lighting,Edison & Co.,81.15,EDI-LIG-WAL-WY3R,True
PRD_0752,Bohemian Brass Area Rug,A premium quality bohemian area rug crafted from durable brass. Designed by Artisan Weave.,Decor,Artisan Weave,367.69,ART-DEC-ARE-JX6E,True
PRD_0753,Industrial Glass Bath Mat,A premium quality industrial bath mat crafted from durable glass. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,17.6,CLO-BED-BAT-F0QP,True
PRD_0754,Industrial Brass Ceramic Serving Bowl,A premium quality industrial ceramic serving bowl crafted from durable brass. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,36.96,IRO-KIT-CER-EKZ8,True
PRD_0755,Classic Teak Fabric Closet Organizer,A premium quality classic fabric closet organizer crafted from durable teak. Designed by Box & Bin.,Storage & Organization,Box & Bin,17.8,BOX-STO-FAB-YDRG,True
PRD_0756,Nordic Ceramic Nightstand,A premium quality nordic nightstand crafted from durable ceramic. Designed by Heritage Oak.,Furniture,Heritage Oak,95.55,HER-FUR-NIG-HBA5,True
PRD_0757,Rustic Bamboo Table Lamp,A premium quality rustic table lamp crafted from durable bamboo. Designed by Lumina Design.,Lighting,Lumina Design,124.89,LUM-LIG-TAB-MEIU,True
PRD_0758,Industrial Walnut Scented Candle,A premium quality industrial scented candle crafted from durable walnut. Designed by Artisan Weave.,Decor,Artisan Weave,27.72,ART-DEC-SCE-45VD,True
PRD_0759,Classic Oak Bath Towel Set,A premium quality classic bath towel set crafted from durable oak. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,58.65,LOO-BED-BAT-V4DU,True
PRD_0760,Nordic Steel Cookware Set,A premium quality nordic cookware set crafted from durable steel. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,130.25,TER-KIT-COO-KPS0,True
PRD_0761,Industrial Teak Fabric Closet Organizer,A premium quality industrial fabric closet organizer crafted from durable teak. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,35.76,SPA-STO-FAB-PO1I,True
PRD_0762,Minimalist Bamboo Desk,A premium quality minimalist desk crafted from durable bamboo. Designed by Nordic Craft.,Furniture,Nordic Craft,160.91,NOR-FUR-DES-N1MX,True
PRD_0763,Bohemian Steel Chandelier,A premium quality bohemian chandelier crafted from durable steel. Designed by Lumina Design.,Lighting,Lumina Design,831.5,LUM-LIG-CHA-OOQ4,True
PRD_0764,Modernist Glass Scented Candle,A premium quality modernist scented candle crafted from durable glass. Designed by Elegance Decor.,Decor,Elegance Decor,24.94,ELE-DEC-SCE-ZSCM,True
PRD_0765,Bohemian Walnut Duvet Cover Set,A premium quality bohemian duvet cover set crafted from durable walnut. Designed by CozyNest.,Bed & Bath,CozyNest,163.88,COZ-BED-DUV-XX6C,True
PRD_0766,Contemporary Marble Wood Cutting Board,A premium quality contemporary wood cutting board crafted from durable marble. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,33.09,TER-KIT-WOO-YTK0,True
PRD_0767,Minimalist Bamboo Wire Shelving,A premium quality minimalist wire shelving crafted from durable bamboo. Designed by Box & Bin.,Storage & Organization,Box & Bin,112.84,BOX-STO-WIR-ZQHT,True
PRD_0768,Classic Linen Armchair,A premium quality classic armchair crafted from durable linen. Designed by Heritage Oak.,Furniture,Heritage Oak,498.93,HER-FUR-ARM-5DTO,True
PRD_0769,Contemporary Bamboo Table Lamp,A premium quality contemporary table lamp crafted from durable bamboo. Designed by GlowStudio.,Lighting,GlowStudio,47.79,GLO-LIG-TAB-SLMW,True
PRD_0770,Artisan Marble Canvas Wall Art,A premium quality artisan canvas wall art crafted from durable marble. Designed by Minimalist Home.,Decor,Minimalist Home,247.06,MIN-DEC-CAN-DCNW,True
PRD_0771,Nordic Glass Organic Sheet Set,A premium quality nordic organic sheet set crafted from durable glass. Designed by CozyNest.,Bed & Bath,CozyNest,102.97,COZ-BED-ORG-AMI0,True
PRD_0772,Contemporary Brass Wood Cutting Board,A premium quality contemporary wood cutting board crafted from durable brass. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,30.77,ACM-KIT-WOO-K2ZY,True
PRD_0773,Artisan Oak Stackable Plastic Bin Set,A premium quality artisan stackable plastic bin set crafted from durable oak. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,31.63,ACM-STO-STA-G2QF,True
PRD_0774,Nordic Oak Bed Frame,A premium quality nordic bed frame crafted from durable oak. Designed by Acme Living.,Furniture,Acme Living,568.67,ACM-FUR-BED-EHCY,True
PRD_0775,Contemporary Ceramic Chandelier,A premium quality contemporary chandelier crafted from durable ceramic. Designed by GlowStudio.,Lighting,GlowStudio,646.66,GLO-LIG-CHA-W9Y8,True
PRD_0776,Rustic Teak Table Runner,A premium quality rustic table runner crafted from durable teak. Designed by Elegance Decor.,Decor,Elegance Decor,28.0,ELE-DEC-TAB-Q8ST,True
PRD_0777,Classic Walnut Bath Towel Set,A premium quality classic bath towel set crafted from durable walnut. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,26.16,CLO-BED-BAT-U7E4,True
PRD_0778,Vintage Marble Cutlery Set,A premium quality vintage cutlery set crafted from durable marble. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,92.73,ACM-KIT-CUT-EKNK,True
PRD_0779,Rustic Brass Woven Storage Basket,A premium quality rustic woven storage basket crafted from durable brass. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,11.7,ACM-STO-WOV-66H3,True
PRD_0780,Contemporary Linen Dining Table,A premium quality contemporary dining table crafted from durable linen. Designed by Acme Living.,Furniture,Acme Living,1083.38,ACM-FUR-DIN-PUU6,True
PRD_0781,Vintage Teak Wall Sconce,A premium quality vintage wall sconce crafted from durable teak. Designed by Lumina Design.,Lighting,Lumina Design,72.95,LUM-LIG-WAL-QQQ5,True
PRD_0782,Bohemian Steel Table Runner,A premium quality bohemian table runner crafted from durable steel. Designed by Minimalist Home.,Decor,Minimalist Home,23.19,MIN-DEC-TAB-BYPJ,True
PRD_0783,Modernist Brass Duvet Cover Set,A premium quality modernist duvet cover set crafted from durable brass. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,169.42,CLO-BED-DUV-ZUEU,True
PRD_0784,Contemporary Brass Ceramic Serving Bowl,A premium quality contemporary ceramic serving bowl crafted from durable brass. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,48.38,ACM-KIT-CER-S1SA,True
PRD_0785,Rustic Walnut Stackable Plastic Bin Set,A premium quality rustic stackable plastic bin set crafted from durable walnut. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,41.9,ACM-STO-STA-IZ5P,True
PRD_0786,Industrial Ceramic Sideboard,A premium quality industrial sideboard crafted from durable ceramic. Designed by Acme Living.,Furniture,Acme Living,494.88,ACM-FUR-SID-7MGA,True
PRD_0787,Minimalist Oak Wall Sconce,A premium quality minimalist wall sconce crafted from durable oak. Designed by Lumina Design.,Lighting,Lumina Design,118.08,LUM-LIG-WAL-TKG1,True
PRD_0788,Rustic Walnut Table Runner,A premium quality rustic table runner crafted from durable walnut. Designed by Artisan Weave.,Decor,Artisan Weave,17.99,ART-DEC-TAB-ZKDF,True
PRD_0789,Bohemian Oak Pillow Set,A premium quality bohemian pillow set crafted from durable oak. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,32.15,LOO-BED-PIL-1VR1,True
PRD_0790,Minimalist Walnut Dinnerware Set,A premium quality minimalist dinnerware set crafted from durable walnut. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,142.96,TER-KIT-DIN-OROI,True
PRD_0791,Contemporary Brass Fabric Closet Organizer,A premium quality contemporary fabric closet organizer crafted from durable brass. Designed by Box & Bin.,Storage & Organization,Box & Bin,14.84,BOX-STO-FAB-1XEU,True
PRD_0792,Contemporary Steel Armchair,A premium quality contemporary armchair crafted from durable steel. Designed by Nordic Craft.,Furniture,Nordic Craft,317.99,NOR-FUR-ARM-92TP,True
PRD_0793,Modernist Walnut Wall Sconce,A premium quality modernist wall sconce crafted from durable walnut. Designed by GlowStudio.,Lighting,GlowStudio,116.31,GLO-LIG-WAL-WXGC,True
PRD_0794,Vintage Marble Canvas Wall Art,A premium quality vintage canvas wall art crafted from durable marble. Designed by Minimalist Home.,Decor,Minimalist Home,249.83,MIN-DEC-CAN-4H4K,True
PRD_0795,Vintage Oak Shower Curtain,A premium quality vintage shower curtain crafted from durable oak. Designed by CozyNest.,Bed & Bath,CozyNest,12.69,COZ-BED-SHO-Z309,True
PRD_0796,Vintage Bamboo Cookware Set,A premium quality vintage cookware set crafted from durable bamboo. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,362.86,TER-KIT-COO-8W9Z,True
PRD_0797,Industrial Steel Fabric Closet Organizer,A premium quality industrial fabric closet organizer crafted from durable steel. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,38.85,ACM-STO-FAB-L6E7,True
PRD_0798,Modernist Wool Sofa,A premium quality modernist sofa crafted from durable wool. Designed by Nordic Craft.,Furniture,Nordic Craft,1007.77,NOR-FUR-SOF-6Z1T,True
PRD_0799,Nordic Bamboo Desk Lamp,A premium quality nordic desk lamp crafted from durable bamboo. Designed by Lumina Design.,Lighting,Lumina Design,73.02,LUM-LIG-DES-3QE8,True
PRD_0800,Bohemian Teak Scented Candle,A premium quality bohemian scented candle crafted from durable teak. Designed by Terra Clay.,Decor,Terra Clay,10.74,TER-DEC-SCE-NGA0,True
PRD_0801,Industrial Steel Bath Mat,A premium quality industrial bath mat crafted from durable steel. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,25.96,LOO-BED-BAT-W3H9,False
PRD_0802,Minimalist Glass Dinnerware Set,A premium quality minimalist dinnerware set crafted from durable glass. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,191.39,IRO-KIT-DIN-HH3O,True
PRD_0803,Contemporary Glass Stackable Plastic Bin Set,A premium quality contemporary stackable plastic bin set crafted from durable glass. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,32.97,SPA-STO-STA-XUYU,True
PRD_0804,Nordic Teak Dining Chair,A premium quality nordic dining chair crafted from durable teak. Designed by SleekSteel.,Furniture,SleekSteel,237.38,SLE-FUR-DIN-450J,True
PRD_0805,Contemporary Brass Pendant Light,A premium quality contemporary pendant light crafted from durable brass. Designed by GlowStudio.,Lighting,GlowStudio,216.98,GLO-LIG-PEN-5APY,True
PRD_0806,Bohemian Ceramic Scented Candle,A premium quality bohemian scented candle crafted from durable ceramic. Designed by Artisan Weave.,Decor,Artisan Weave,10.68,ART-DEC-SCE-SRSB,True
PRD_0807,Minimalist Ceramic Organic Sheet Set,A premium quality minimalist organic sheet set crafted from durable ceramic. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,89.37,CLO-BED-ORG-AHCU,True
PRD_0808,Artisan Ceramic Wood Cutting Board,A premium quality artisan wood cutting board crafted from durable ceramic. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,56.26,ACM-KIT-WOO-HLCW,True
PRD_0809,Modernist Brass Shoe Rack,A premium quality modernist shoe rack crafted from durable brass. Designed by Box & Bin.,Storage & Organization,Box & Bin,57.08,BOX-STO-SHO-4IR8,True
PRD_0810,Contemporary Steel Desk,A premium quality contemporary desk crafted from durable steel. Designed by Acme Living.,Furniture,Acme Living,492.36,ACM-FUR-DES-W1WU,True
PRD_0811,Modernist Ceramic Pendant Light,A premium quality modernist pendant light crafted from durable ceramic. Designed by GlowStudio.,Lighting,GlowStudio,271.42,GLO-LIG-PEN-Y2C2,True
PRD_0812,Nordic Oak Table Runner,A premium quality nordic table runner crafted from durable oak. Designed by Terra Clay.,Decor,Terra Clay,30.46,TER-DEC-TAB-KND1,True
PRD_0813,Vintage Walnut Shower Curtain,A premium quality vintage shower curtain crafted from durable walnut. Designed by CozyNest.,Bed & Bath,CozyNest,21.52,COZ-BED-SHO-25WM,True
PRD_0814,Classic Bamboo Dinnerware Set,A premium quality classic dinnerware set crafted from durable bamboo. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,167.56,TER-KIT-DIN-DAZV,True
PRD_0815,Rustic Wool Stackable Plastic Bin Set,A premium quality rustic stackable plastic bin set crafted from durable wool. Designed by Box & Bin.,Storage & Organization,Box & Bin,21.74,BOX-STO-STA-P0QI,True
PRD_0816,Rustic Marble Sofa,A premium quality rustic sofa crafted from durable marble. Designed by Heritage Oak.,Furniture,Heritage Oak,1142.72,HER-FUR-SOF-XMVT,True
PRD_0817,Minimalist Brass Wall Sconce,A premium quality minimalist wall sconce crafted from durable brass. Designed by GlowStudio.,Lighting,GlowStudio,52.65,GLO-LIG-WAL-8SXF,True
PRD_0818,Bohemian Linen Area Rug,A premium quality bohemian area rug crafted from durable linen. Designed by Elegance Decor.,Decor,Elegance Decor,587.79,ELE-DEC-ARE-XHCG,True
PRD_0819,Classic Brass Bath Mat,A premium quality classic bath mat crafted from durable brass. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,15.29,CLO-BED-BAT-U8WP,True
PRD_0820,Modernist Glass Wine Glass Set,A premium quality modernist wine glass set crafted from durable glass. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,74.8,ACM-KIT-WIN-WYQH,True
PRD_0821,Bohemian Steel Fabric Closet Organizer,A premium quality bohemian fabric closet organizer crafted from durable steel. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,17.16,ACM-STO-FAB-9NCB,True
PRD_0822,Classic Steel Bookshelf,A premium quality classic bookshelf crafted from durable steel. Designed by SleekSteel.,Furniture,SleekSteel,94.05,SLE-FUR-BOO-BHG5,True
PRD_0823,Contemporary Steel Floor Lamp,A premium quality contemporary floor lamp crafted from durable steel. Designed by Lumina Design.,Lighting,Lumina Design,89.2,LUM-LIG-FLO-GJD3,True
PRD_0824,Industrial Steel Throw Pillow,A premium quality industrial throw pillow crafted from durable steel. Designed by Artisan Weave.,Decor,Artisan Weave,30.97,ART-DEC-THR-NNGS,True
PRD_0825,Bohemian Oak Shower Curtain,A premium quality bohemian shower curtain crafted from durable oak. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,14.33,LOO-BED-SHO-72GN,True
PRD_0826,Bohemian Wool Ceramic Serving Bowl,A premium quality bohemian ceramic serving bowl crafted from durable wool. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,47.0,ACM-KIT-CER-1V4K,True
PRD_0827,Modernist Wool Woven Storage Basket,A premium quality modernist woven storage basket crafted from durable wool. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,40.55,ACM-STO-WOV-485H,True
PRD_0828,Vintage Oak Nightstand,A premium quality vintage nightstand crafted from durable oak. Designed by Nordic Craft.,Furniture,Nordic Craft,126.29,NOR-FUR-NIG-1XSR,True
PRD_0829,Industrial Bamboo Floor Lamp,A premium quality industrial floor lamp crafted from durable bamboo. Designed by Edison & Co..,Lighting,Edison & Co.,146.66,EDI-LIG-FLO-8RUW,True
PRD_0830,Artisan Steel Area Rug,A premium quality artisan area rug crafted from durable steel. Designed by Elegance Decor.,Decor,Elegance Decor,315.08,ELE-DEC-ARE-IHPN,True
PRD_0831,Minimalist Bamboo Pillow Set,A premium quality minimalist pillow set crafted from durable bamboo. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,28.06,LOO-BED-PIL-DQMV,True
PRD_0832,Industrial Ceramic Ceramic Serving Bowl,A premium quality industrial ceramic serving bowl crafted from durable ceramic. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,29.77,TER-KIT-CER-O2LN,True
PRD_0833,Minimalist Wool Woven Storage Basket,A premium quality minimalist woven storage basket crafted from durable wool. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,22.57,SPA-STO-WOV-C4SX,True
PRD_0834,Nordic Oak Coffee Table,A premium quality nordic coffee table crafted from durable oak. Designed by Acme Living.,Furniture,Acme Living,226.08,ACM-FUR-COF-TMYJ,True
PRD_0835,Minimalist Steel Desk Lamp,A premium quality minimalist desk lamp crafted from durable steel. Designed by Edison & Co..,Lighting,Edison & Co.,54.26,EDI-LIG-DES-E4ZT,True
PRD_0836,Minimalist Linen Canvas Wall Art,A premium quality minimalist canvas wall art crafted from durable linen. Designed by Minimalist Home.,Decor,Minimalist Home,237.81,MIN-DEC-CAN-31AX,False
PRD_0837,Bohemian Steel Duvet Cover Set,A premium quality bohemian duvet cover set crafted from durable steel. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,158.5,LOO-BED-DUV-HIVT,True
PRD_0838,Industrial Oak Wine Glass Set,A premium quality industrial wine glass set crafted from durable oak. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,69.98,TER-KIT-WIN-P7PP,True
PRD_0839,Industrial Teak Wire Shelving,A premium quality industrial wire shelving crafted from durable teak. Designed by Box & Bin.,Storage & Organization,Box & Bin,108.64,BOX-STO-WIR-L0RX,True
PRD_0840,Bohemian Ceramic Coffee Table,A premium quality bohemian coffee table crafted from durable ceramic. Designed by Heritage Oak.,Furniture,Heritage Oak,366.99,HER-FUR-COF-YKVU,True
PRD_0841,Rustic Linen Table Lamp,A premium quality rustic table lamp crafted from durable linen. Designed by Edison & Co..,Lighting,Edison & Co.,101.88,EDI-LIG-TAB-VV59,True
PRD_0842,Nordic Bamboo Table Runner,A premium quality nordic table runner crafted from durable bamboo. Designed by Minimalist Home.,Decor,Minimalist Home,18.22,MIN-DEC-TAB-DUQ6,True
PRD_0843,Contemporary Teak Organic Sheet Set,A premium quality contemporary organic sheet set crafted from durable teak. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,130.91,LOO-BED-ORG-VAH6,True
PRD_0844,Artisan Marble Cookware Set,A premium quality artisan cookware set crafted from durable marble. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,247.81,IRO-KIT-COO-QNAL,True
PRD_0845,Rustic Oak Shoe Rack,A premium quality rustic shoe rack crafted from durable oak. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,39.14,SPA-STO-SHO-RC85,True
PRD_0846,Minimalist Ceramic Coffee Table,A premium quality minimalist coffee table crafted from durable ceramic. Designed by Heritage Oak.,Furniture,Heritage Oak,155.57,HER-FUR-COF-ULHZ,True
PRD_0847,Modernist Teak Table Lamp,A premium quality modernist table lamp crafted from durable teak. Designed by GlowStudio.,Lighting,GlowStudio,28.32,GLO-LIG-TAB-O3S6,True
PRD_0848,Classic Brass Wall Clock,A premium quality classic wall clock crafted from durable brass. Designed by Terra Clay.,Decor,Terra Clay,70.3,TER-DEC-WAL-K5QZ,True
PRD_0849,Bohemian Brass Pillow Set,A premium quality bohemian pillow set crafted from durable brass. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,44.9,LOO-BED-PIL-GWPN,True
PRD_0850,Vintage Oak Wood Cutting Board,A premium quality vintage wood cutting board crafted from durable oak. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,46.44,TER-KIT-WOO-B5F5,True
PRD_0851,Artisan Glass Wire Shelving,A premium quality artisan wire shelving crafted from durable glass. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,119.32,ACM-STO-WIR-T9CD,True
PRD_0852,Bohemian Glass Desk,A premium quality bohemian desk crafted from durable glass. Designed by Nordic Craft.,Furniture,Nordic Craft,241.33,NOR-FUR-DES-SQCZ,True
PRD_0853,Industrial Ceramic Wall Sconce,A premium quality industrial wall sconce crafted from durable ceramic. Designed by Lumina Design.,Lighting,Lumina Design,62.68,LUM-LIG-WAL-AE7L,True
